ROI	Subj1	Subj2	GroupStr	VideoType	Y	Yz
Ventral_Attention	BSCMR077	BSCMR130	B_B	neutral	-0.035068731962742225	-0.03508311860876351
Ventral_Attention	BSCMR077	BSCMR131	B_B	erotic	0.27570754343494897	0.2830304916731794
Ventral_Attention	BSCMR077	BSCMR131	B_B	horror	-0.13672083734736085	-0.137582409934774
Ventral_Attention	BSCMR077	BSCMR131	B_B	neutral	-0.4484380871345223	-0.48274348924169763
Ventral_Attention	BSCMR077	BSCMR132	B_B	erotic	0.08454402707739776	0.08474632694488896
Ventral_Attention	BSCMR077	BSCMR132	B_B	horror	0.06173903640838458	0.06181766004011385
Ventral_Attention	BSCMR077	BSCMR132	B_B	neutral	0.12273653817140168	0.12335848100663598
Ventral_Attention	BSCMR077	BSCMR135	B_B	erotic	-0.09694908044770843	-0.09725455048033008
Ventral_Attention	BSCMR077	BSCMR135	B_B	horror	0.08146830282195626	0.08164926132549936
Ventral_Attention	BSCMR077	BSCMR135	B_B	neutral	-0.013418722327928017	-0.013419527816099647
Ventral_Attention	BSCMR077	BSCMR136	B_B	erotic	0.13021843444656772	0.13096204589882313
Ventral_Attention	BSCMR077	BSCMR136	B_B	horror	0.11167430267006719	0.11214204330397855
Ventral_Attention	BSCMR077	BSCMR136	B_B	neutral	-0.4262149591791116	-0.45526224977001034
Ventral_Attention	BSCMR077	BSCMR137	B_B	erotic	0.10398971482016779	0.10436700930158405
Ventral_Attention	BSCMR077	BSCMR137	B_B	horror	0.4155135979095084	0.4422570972367565
Ventral_Attention	BSCMR077	BSCMR137	B_B	neutral	0.06057493961107012	0.06064919283448575
Ventral_Attention	BSCMR077	BSCMR138	B_B	erotic	-0.167851087546544	-0.16945462780052417
Ventral_Attention	BSCMR077	BSCMR138	B_B	horror	0.2170930477339366	0.22060334634362247
Ventral_Attention	BSCMR077	BSCMR138	B_B	neutral	-0.2912661423027261	-0.2999492213040948
Ventral_Attention	BSCMR077	BSCMR139	B_B	erotic	-0.2262226703820001	-0.23020478955667653
Ventral_Attention	BSCMR077	BSCMR139	B_B	horror	0.25710556664568984	0.26300661753754045
Ventral_Attention	BSCMR077	BSCMR139	B_B	neutral	-0.11561863595506278	-0.11613799179337864
Ventral_Attention	BSCMR077	BSCMR140	B_B	erotic	-0.24450228878394667	-0.24955710435633
Ventral_Attention	BSCMR077	BSCMR140	B_B	horror	-0.17671480598604666	-0.17858955079483313
Ventral_Attention	BSCMR077	BSCMR140	B_B	neutral	-0.16724711522039426	-0.16883321059362358
Ventral_Attention	BSCMR077	BSCMR141	B_B	erotic	0.029143444823186725	0.02915169993189646
Ventral_Attention	BSCMR077	BSCMR141	B_B	horror	-0.018363876381812257	-0.0183659410949166
Ventral_Attention	BSCMR077	BSCMR141	B_B	neutral	0.04820735757170687	0.04824475354806577
Ventral_Attention	BSCMR077	BSCMR143	B_B	erotic	0.11438735524423325	0.11489020811762458
Ventral_Attention	BSCMR077	BSCMR143	B_B	horror	0.3171239247505026	0.32844619612586307
Ventral_Attention	BSCMR077	BSCMR143	B_B	neutral	-0.024203899068396602	-0.024208627176909997
Ventral_Attention	BSCMR077	BSCMR144	B_B	erotic	0.05845045253597196	0.0585171537732984
Ventral_Attention	BSCMR077	BSCMR144	B_B	horror	-0.07086132592044003	-0.07098029051788424
Ventral_Attention	BSCMR077	BSCMR144	B_B	neutral	0.001925686657244579	0.0019256890375713188
Ventral_Attention	BSCMR077	BSCMR145	B_B	erotic	0.0006618743796308942	0.0006618744762817205
Ventral_Attention	BSCMR077	BSCMR145	B_B	horror	0.1175129379155759	0.11805838790068605
Ventral_Attention	BSCMR077	BSCMR145	B_B	neutral	-0.1310259362370177	-0.13178356461696616
Ventral_Attention	BSCMR077	BSCMR146	B_B	erotic	0.04734501070470769	0.04738043376198428
Ventral_Attention	BSCMR077	BSCMR146	B_B	horror	0.11954093300666586	0.12011528026581415
Ventral_Attention	BSCMR077	BSCMR146	B_B	neutral	0.035853721400412625	0.03586909645303474
Ventral_Attention	BSCMR077	BSCMR148	B_B	erotic	-0.14354945445930128	-0.1445478424647645
Ventral_Attention	BSCMR077	BSCMR148	B_B	horror	0.17729720646276861	0.17919078875311936
Ventral_Attention	BSCMR077	BSCMR148	B_B	neutral	-0.06188674002347988	-0.0619659301709137
Ventral_Attention	BSCMR078	BSCMR081	A_A	erotic	0.016869027402813465	0.016870627782520853
Ventral_Attention	BSCMR078	BSCMR081	A_A	horror	0.11916888220658307	0.1197378527824449
Ventral_Attention	BSCMR078	BSCMR081	A_A	neutral	-0.04465282232700337	-0.04468253525664262
Ventral_Attention	BSCMR078	BSCMR088	A_A	erotic	0.20262171465201032	0.20546500605275508
Ventral_Attention	BSCMR078	BSCMR088	A_A	horror	0.09465287299691798	0.09493707256181727
Ventral_Attention	BSCMR078	BSCMR088	A_A	neutral	-0.15715761426317085	-0.15847098617672095
Ventral_Attention	BSCMR078	BSCMR089	A_A	erotic	0.05358768334739637	0.05363906675081733
Ventral_Attention	BSCMR078	BSCMR089	A_A	horror	-0.1190245084658666	-0.119591401777054
Ventral_Attention	BSCMR078	BSCMR089	A_A	neutral	0.13847717747376276	0.13937264596726334
Ventral_Attention	BSCMR078	BSCMR090	A_A	erotic	0.09384006659702541	0.09411698174286978
Ventral_Attention	BSCMR078	BSCMR090	A_A	horror	-0.08972999121693662	-0.08997198080413982
Ventral_Attention	BSCMR078	BSCMR090	A_A	neutral	0.09124700235886357	0.09150151634311605
Ventral_Attention	BSCMR078	BSCMR091	A_A	erotic	0.008114815304399729	0.008114993432248738
Ventral_Attention	BSCMR078	BSCMR091	A_A	horror	0.3383850182652724	0.3522675838451522
Ventral_Attention	BSCMR078	BSCMR091	A_A	neutral	-0.13263111209296297	-0.13341713019220025
Ventral_Attention	BSCMR078	BSCMR092	A_A	erotic	-0.02915579119326157	-0.029164056801606497
Ventral_Attention	BSCMR078	BSCMR092	A_A	horror	0.006391830659026842	0.006391917708304787
Ventral_Attention	BSCMR078	BSCMR092	A_A	neutral	0.00917518348737423	0.009175440968237664
Ventral_Attention	BSCMR078	BSCMR093	A_A	erotic	0.34907937578408255	0.3643949945862668
Ventral_Attention	BSCMR078	BSCMR093	A_A	horror	-0.16714682033414055	-0.1687300313494523
Ventral_Attention	BSCMR078	BSCMR093	A_A	neutral	-0.17577389604672106	-0.1776184772180326
Ventral_Attention	BSCMR078	BSCMR094	A_A	erotic	0.08839596555630906	0.08862728855083615
Ventral_Attention	BSCMR078	BSCMR094	A_A	horror	0.32782401984700343	0.34038831230626376
Ventral_Attention	BSCMR078	BSCMR094	A_A	neutral	-0.09087680177467172	-0.09112822028279319
Ventral_Attention	BSCMR078	BSCMR095	A_A	erotic	-0.09452454533348455	-0.09480758638225628
Ventral_Attention	BSCMR078	BSCMR095	A_A	horror	-0.022334666739610987	-0.02233838164012296
Ventral_Attention	BSCMR078	BSCMR095	A_A	neutral	0.04870211849677818	0.04874067884733416
Ventral_Attention	BSCMR078	BSCMR096	A_A	erotic	0.20739803331720616	0.21045088772223425
Ventral_Attention	BSCMR078	BSCMR096	A_A	horror	0.13302186053183374	0.1338148963757364
Ventral_Attention	BSCMR078	BSCMR096	A_A	neutral	-0.16681619767430947	-0.16838992557664426
Ventral_Attention	BSCMR078	BSCMR097	A_A	erotic	0.10931915232131001	0.10975778108523265
Ventral_Attention	BSCMR078	BSCMR097	A_A	horror	-0.18644184816621676	-0.18864832791225822
Ventral_Attention	BSCMR078	BSCMR097	A_A	neutral	-0.46922389240496404	-0.5090746433109047
Ventral_Attention	BSCMR078	BSCMR098	A_A	erotic	0.15005969608585404	0.15120150666053916
Ventral_Attention	BSCMR078	BSCMR098	A_A	horror	0.11443883357072471	0.11494236925195489
Ventral_Attention	BSCMR078	BSCMR098	A_A	neutral	-0.13871094407529666	-0.13961099077173647
Ventral_Attention	BSCMR078	BSCMR099	A_A	erotic	0.13102241975677503	0.13177998671365804
Ventral_Attention	BSCMR078	BSCMR099	A_A	horror	-0.1968005861954135	-0.19940203895508943
Ventral_Attention	BSCMR078	BSCMR099	A_A	neutral	0.028608037617048897	0.02861584591331672
Ventral_Attention	BSCMR078	BSCMR100	A_A	erotic	0.059024045700923185	0.05909273273876678
Ventral_Attention	BSCMR078	BSCMR100	A_A	horror	0.1089424267982481	0.10937651485614446
Ventral_Attention	BSCMR078	BSCMR100	A_A	neutral	0.16234514895306337	0.16379439000343152
Ventral_Attention	BSCMR078	BSCMR101	A_A	erotic	0.0127641167521918	0.012764810007982637
Ventral_Attention	BSCMR078	BSCMR101	A_A	horror	-0.07947523505200355	-0.07964320222603843
Ventral_Attention	BSCMR078	BSCMR101	A_A	neutral	-0.04746942764230801	-0.04750513094974695
Ventral_Attention	BSCMR078	BSCMR102	A_A	erotic	0.18889665427715904	0.19119274936968345
Ventral_Attention	BSCMR078	BSCMR102	A_A	horror	-0.019982170017785836	-0.019984830196149952
Ventral_Attention	BSCMR078	BSCMR102	A_A	neutral	0.17265867508242927	0.17440574261293912
Ventral_Attention	BSCMR078	BSCMR104	A_A	erotic	-0.027516874311546757	-0.027523822529140863
Ventral_Attention	BSCMR078	BSCMR104	A_A	horror	0.34833889999877493	0.3635520139257792
Ventral_Attention	BSCMR078	BSCMR104	A_A	neutral	-0.1743391782126468	-0.17613840251783358
Ventral_Attention	BSCMR078	BSCMR105	A_A	erotic	0.13561357570328986	0.13645423000946721
Ventral_Attention	BSCMR078	BSCMR105	A_A	horror	-0.15708702336339816	-0.158398608457541
Ventral_Attention	BSCMR078	BSCMR105	A_A	neutral	-0.08992977150834874	-0.09017338631943654
Ventral_Attention	BSCMR078	BSCMR107	A_A	erotic	-0.026694136339447356	-0.0267004795934751
Ventral_Attention	BSCMR078	BSCMR107	A_A	horror	0.1363653046978475	0.1372201227960283
Ventral_Attention	BSCMR078	BSCMR107	A_A	neutral	-0.031974797942745305	-0.03198570151221175
Ventral_Attention	BSCMR078	BSCMR109	A_A	erotic	-0.05083459848299699	-0.05087845468626557
Ventral_Attention	BSCMR078	BSCMR109	A_A	horror	0.3863139558450009	0.4074601024153306
Ventral_Attention	BSCMR078	BSCMR109	A_A	neutral	0.19196301270066402	0.19437449184818784
Ventral_Attention	BSCMR078	BSCMR110	A_A	erotic	-0.27540417872894446	-0.2827021993919272
Ventral_Attention	BSCMR078	BSCMR110	A_A	horror	0.1321720203606128	0.13294984689317235
Ventral_Attention	BSCMR078	BSCMR110	A_A	neutral	0.10821065858248032	0.10863601697575034
Ventral_Attention	BSCMR078	BSCMR111	A_A	erotic	-0.3091233060510833	-0.319575799048921
Ventral_Attention	BSCMR078	BSCMR111	A_A	horror	-0.02163258601796395	-0.021635961424045447
Ventral_Attention	BSCMR078	BSCMR111	A_A	neutral	-0.07873767106903572	-0.07890099359244296
Ventral_Attention	BSCMR081	BSCMR088	A_A	erotic	0.16443782570038668	0.1659444677706109
Ventral_Attention	BSCMR081	BSCMR088	A_A	horror	-0.07111226538183765	-0.07123250090031508
Ventral_Attention	BSCMR081	BSCMR088	A_A	neutral	0.14467725627748423	0.14569956413013668
Ventral_Attention	BSCMR081	BSCMR089	A_A	erotic	0.006424692780784862	0.006424781179631106
Ventral_Attention	BSCMR081	BSCMR089	A_A	horror	0.11117468873691073	0.11163614846374131
Ventral_Attention	BSCMR081	BSCMR089	A_A	neutral	-0.4415636286422584	-0.4741714862008483
Ventral_Attention	BSCMR081	BSCMR090	A_A	erotic	0.046397075516986214	0.046430411403429364
Ventral_Attention	BSCMR081	BSCMR090	A_A	horror	-0.09555640706970574	-0.09584885366097559
Ventral_Attention	BSCMR081	BSCMR090	A_A	neutral	0.07831356182123454	0.0784742529389568
Ventral_Attention	BSCMR081	BSCMR091	A_A	erotic	0.21129418090352226	0.21452561976955836
Ventral_Attention	BSCMR081	BSCMR091	A_A	horror	0.03165353736172361	0.03166411543787741
Ventral_Attention	BSCMR081	BSCMR091	A_A	neutral	-0.23533535597506014	-0.23983019580573975
Ventral_Attention	BSCMR081	BSCMR092	A_A	erotic	0.12390912960003102	0.1245491813720628
Ventral_Attention	BSCMR081	BSCMR092	A_A	horror	0.05939897064125458	0.0594689767962489
Ventral_Attention	BSCMR081	BSCMR092	A_A	neutral	-0.24647850115386846	-0.25166005290343685
Ventral_Attention	BSCMR081	BSCMR093	A_A	erotic	0.09484311198073458	0.0951290348264359
Ventral_Attention	BSCMR081	BSCMR093	A_A	horror	-0.06955597780324956	-0.06966847594244463
Ventral_Attention	BSCMR081	BSCMR093	A_A	neutral	-0.2781748747077579	-0.2857027797135158
Ventral_Attention	BSCMR081	BSCMR094	A_A	erotic	0.07568054429338758	0.07582553077267351
Ventral_Attention	BSCMR081	BSCMR094	A_A	horror	0.009113799617311966	0.0091140519647017
Ventral_Attention	BSCMR081	BSCMR094	A_A	neutral	-0.27221216862296926	-0.2792514819595041
Ventral_Attention	BSCMR081	BSCMR095	A_A	erotic	-0.09782862685221237	-0.0981425189601834
Ventral_Attention	BSCMR081	BSCMR095	A_A	horror	-0.14662075877284236	-0.14768518963623056
Ventral_Attention	BSCMR081	BSCMR095	A_A	neutral	-0.0810073246941495	-0.08118522071501832
Ventral_Attention	BSCMR081	BSCMR096	A_A	erotic	-0.0072763296440156704	-0.007276458063120911
Ventral_Attention	BSCMR081	BSCMR096	A_A	horror	0.1717376170027692	0.17345653846532177
Ventral_Attention	BSCMR081	BSCMR096	A_A	neutral	0.01672728884718674	0.01672884921984874
Ventral_Attention	BSCMR081	BSCMR097	A_A	erotic	0.24385821453626091	0.24887219292287252
Ventral_Attention	BSCMR081	BSCMR097	A_A	horror	0.026077346409071923	0.02608325993061321
Ventral_Attention	BSCMR081	BSCMR097	A_A	neutral	-0.11337607667113815	-0.11386564180578411
Ventral_Attention	BSCMR081	BSCMR098	A_A	erotic	-0.008454325390139492	-0.008454526824821618
Ventral_Attention	BSCMR081	BSCMR098	A_A	horror	-0.04276411516409144	-0.04279021237604171
Ventral_Attention	BSCMR081	BSCMR098	A_A	neutral	0.05235232532712075	0.052400232623964794
Ventral_Attention	BSCMR081	BSCMR099	A_A	erotic	-0.15028840604113985	-0.15143549354666516
Ventral_Attention	BSCMR081	BSCMR099	A_A	horror	0.09345733296548492	0.09373086180409383
Ventral_Attention	BSCMR081	BSCMR099	A_A	neutral	0.08177680677181462	0.08195983439063531
Ventral_Attention	BSCMR081	BSCMR100	A_A	erotic	-0.03961392322897794	-0.03963466431494171
Ventral_Attention	BSCMR081	BSCMR100	A_A	horror	-0.17973378555513717	-0.18170757360643763
Ventral_Attention	BSCMR081	BSCMR100	A_A	neutral	0.005483685205906818	0.0054837401731718804
Ventral_Attention	BSCMR081	BSCMR101	A_A	erotic	-0.3569562703788957	-0.37339335171514676
Ventral_Attention	BSCMR081	BSCMR101	A_A	horror	0.024148492169695265	0.0241531878745634
Ventral_Attention	BSCMR081	BSCMR101	A_A	neutral	-0.20906817281177834	-0.2121967291712875
Ventral_Attention	BSCMR081	BSCMR102	A_A	erotic	-0.06136240164340746	-0.0614395929668905
Ventral_Attention	BSCMR081	BSCMR102	A_A	horror	-0.3529495247995827	-0.3688090078310018
Ventral_Attention	BSCMR081	BSCMR102	A_A	neutral	0.06405929211802673	0.06414713291631025
Ventral_Attention	BSCMR081	BSCMR104	A_A	erotic	0.026017977561233422	0.026023850774791885
Ventral_Attention	BSCMR081	BSCMR104	A_A	horror	0.13928687357701974	0.14019826687440412
Ventral_Attention	BSCMR081	BSCMR104	A_A	neutral	0.022594929957264195	0.022598776271869542
Ventral_Attention	BSCMR081	BSCMR105	A_A	erotic	0.06901031937583636	0.06912018562282193
Ventral_Attention	BSCMR081	BSCMR105	A_A	horror	0.13033931860227688	0.13108501719556104
Ventral_Attention	BSCMR081	BSCMR105	A_A	neutral	0.2082086152047495	0.21129805210460567
Ventral_Attention	BSCMR081	BSCMR107	A_A	erotic	0.025733835118528735	0.02573951795156489
Ventral_Attention	BSCMR081	BSCMR107	A_A	horror	0.08402217139370605	0.08422073765136964
Ventral_Attention	BSCMR081	BSCMR107	A_A	neutral	-0.14399046954140346	-0.14499816564575685
Ventral_Attention	BSCMR081	BSCMR109	A_A	erotic	0.09880498488214351	0.09912840685546026
Ventral_Attention	BSCMR081	BSCMR109	A_A	horror	0.08044846238198052	0.08062269239481432
Ventral_Attention	BSCMR081	BSCMR109	A_A	neutral	-0.46819182196212233	-0.507752006413003
Ventral_Attention	BSCMR081	BSCMR110	A_A	erotic	-0.15780834718658998	-0.15913826831650835
Ventral_Attention	BSCMR081	BSCMR110	A_A	horror	-0.04893840567440081	-0.048977530542660935
Ventral_Attention	BSCMR081	BSCMR110	A_A	neutral	-0.1363903441221461	-0.1372456367521268
Ventral_Attention	BSCMR081	BSCMR111	A_A	erotic	0.27325229075709345	0.28037518876363116
Ventral_Attention	BSCMR081	BSCMR111	A_A	horror	0.057576148138138786	0.05763989687299448
Ventral_Attention	BSCMR081	BSCMR111	A_A	neutral	-0.43283779929845967	-0.4633834503718611
Ventral_Attention	BSCMR082	BSCMR083	B_B	erotic	-0.12177485682898548	-0.12238220775970184
Ventral_Attention	BSCMR082	BSCMR083	B_B	horror	0.04922291142338614	0.0492627232975654
Ventral_Attention	BSCMR082	BSCMR083	B_B	neutral	-0.27405583114422644	-0.28124377460542516
Ventral_Attention	BSCMR082	BSCMR085	B_B	erotic	0.2907466933656662	0.2993817130645502
Ventral_Attention	BSCMR082	BSCMR085	B_B	horror	0.10290807148869363	0.10327366524781982
Ventral_Attention	BSCMR082	BSCMR085	B_B	neutral	0.24843751840895562	0.25374685745017733
Ventral_Attention	BSCMR082	BSCMR086	B_B	erotic	-0.40729834794463227	-0.4323679619776474
Ventral_Attention	BSCMR082	BSCMR086	B_B	horror	0.24050623109140423	0.24531135418366914
Ventral_Attention	BSCMR082	BSCMR086	B_B	neutral	0.30956859041964313	0.3200682040877354
Ventral_Attention	BSCMR082	BSCMR122	B_B	erotic	0.12069322239228227	0.1212844385352425
Ventral_Attention	BSCMR082	BSCMR122	B_B	horror	0.11399455096225047	0.1144922141586659
Ventral_Attention	BSCMR082	BSCMR122	B_B	neutral	-0.2866808767229895	-0.2949461596526712
Ventral_Attention	BSCMR082	BSCMR125	B_B	erotic	0.06482967075288829	0.06492072438598491
Ventral_Attention	BSCMR082	BSCMR125	B_B	horror	0.2750202323658314	0.2822867891175299
Ventral_Attention	BSCMR082	BSCMR125	B_B	neutral	0.38533532401747456	0.40631031185908095
Ventral_Attention	BSCMR082	BSCMR126	B_B	erotic	0.22926992602850246	0.23341875120683914
Ventral_Attention	BSCMR082	BSCMR126	B_B	horror	-0.024490308982911685	-0.024495206972582576
Ventral_Attention	BSCMR082	BSCMR126	B_B	neutral	-0.03748544858010648	-0.037503021067774506
Ventral_Attention	BSCMR082	BSCMR127	B_B	erotic	-0.31171214454730795	-0.32244069921297025
Ventral_Attention	BSCMR082	BSCMR127	B_B	horror	0.15943196932409875	0.16080379612801393
Ventral_Attention	BSCMR082	BSCMR127	B_B	neutral	-0.06776728848345254	-0.06787131355635886
Ventral_Attention	BSCMR082	BSCMR128	B_B	erotic	0.047092806295354	0.04712766577337132
Ventral_Attention	BSCMR082	BSCMR128	B_B	horror	0.09070218147530713	0.09095214867190199
Ventral_Attention	BSCMR082	BSCMR128	B_B	neutral	-0.04236734127528816	-0.04239271828580886
Ventral_Attention	BSCMR082	BSCMR129	B_B	erotic	-0.2576263924323497	-0.2635643885574371
Ventral_Attention	BSCMR082	BSCMR129	B_B	horror	0.11716061574475134	0.1177011472657643
Ventral_Attention	BSCMR082	BSCMR129	B_B	neutral	-0.15601739940419576	-0.15730211076556128
Ventral_Attention	BSCMR082	BSCMR130	B_B	erotic	-0.16180562071033686	-0.16324030685110888
Ventral_Attention	BSCMR082	BSCMR130	B_B	horror	0.2786301964404122	0.28619635768507057
Ventral_Attention	BSCMR082	BSCMR130	B_B	neutral	0.16188797672809083	0.16332487816251284
Ventral_Attention	BSCMR082	BSCMR131	B_B	erotic	0.1112619423306384	0.11172449485948117
Ventral_Attention	BSCMR082	BSCMR131	B_B	horror	0.26571906070159906	0.2722519803141471
Ventral_Attention	BSCMR082	BSCMR131	B_B	neutral	0.06403155098585019	0.06411927752644744
Ventral_Attention	BSCMR082	BSCMR132	B_B	erotic	-0.07380431553680006	-0.07393876114212651
Ventral_Attention	BSCMR082	BSCMR132	B_B	horror	0.21548837517111788	0.21891991984248055
Ventral_Attention	BSCMR082	BSCMR132	B_B	neutral	0.10499254580108637	0.10538091054684402
Ventral_Attention	BSCMR082	BSCMR135	B_B	erotic	-0.15282631156078114	-0.1540330658747432
Ventral_Attention	BSCMR082	BSCMR135	B_B	horror	0.11480395735770108	0.11531235392569344
Ventral_Attention	BSCMR082	BSCMR135	B_B	neutral	-0.05767678087733244	-0.057740864907874986
Ventral_Attention	BSCMR082	BSCMR136	B_B	erotic	0.09941506173231954	0.09974453583522605
Ventral_Attention	BSCMR082	BSCMR136	B_B	horror	-0.2171485274113369	-0.22066157080582213
Ventral_Attention	BSCMR082	BSCMR136	B_B	neutral	-0.1332887295570857	-0.13408658248784733
Ventral_Attention	BSCMR082	BSCMR137	B_B	erotic	0.18720483290379972	0.18943890621714382
Ventral_Attention	BSCMR082	BSCMR137	B_B	horror	0.1734080007421665	0.175178195981185
Ventral_Attention	BSCMR082	BSCMR137	B_B	neutral	-0.43675565201754635	-0.4682146433302613
Ventral_Attention	BSCMR082	BSCMR138	B_B	erotic	-0.11043124825121464	-0.11088346704774092
Ventral_Attention	BSCMR082	BSCMR138	B_B	horror	0.07839129040358471	0.07855246165267109
Ventral_Attention	BSCMR082	BSCMR138	B_B	neutral	-0.39941719104313594	-0.42295530239677576
Ventral_Attention	BSCMR082	BSCMR139	B_B	erotic	-0.19619465184473905	-0.19877176903194912
Ventral_Attention	BSCMR082	BSCMR139	B_B	horror	0.43048311282666596	0.4604895361287221
Ventral_Attention	BSCMR082	BSCMR139	B_B	neutral	-0.05052094634908671	-0.0505639949427228
Ventral_Attention	BSCMR082	BSCMR140	B_B	erotic	-0.07938456368700272	-0.07955195517338023
Ventral_Attention	BSCMR082	BSCMR140	B_B	horror	-0.07152225341781837	-0.07164458486364952
Ventral_Attention	BSCMR082	BSCMR140	B_B	neutral	0.017577261879846807	0.017579072439895427
Ventral_Attention	BSCMR082	BSCMR141	B_B	erotic	0.11772299948393448	0.11827139622415614
Ventral_Attention	BSCMR082	BSCMR141	B_B	horror	0.2444604978872674	0.24951265677661322
Ventral_Attention	BSCMR082	BSCMR141	B_B	neutral	-0.015082936776526723	-0.01508408069681497
Ventral_Attention	BSCMR082	BSCMR143	B_B	erotic	0.03548001631549757	0.035494915358417936
Ventral_Attention	BSCMR082	BSCMR143	B_B	horror	-0.031222086643459875	-0.031232237872732296
Ventral_Attention	BSCMR082	BSCMR143	B_B	neutral	0.3230229355341251	0.3350185529100883
Ventral_Attention	BSCMR082	BSCMR144	B_B	erotic	0.09297496780181698	0.09324426849945096
Ventral_Attention	BSCMR082	BSCMR144	B_B	horror	-0.04561849794657299	-0.04565018226943338
Ventral_Attention	BSCMR082	BSCMR144	B_B	neutral	0.16093179670752814	0.16234312016938535
Ventral_Attention	BSCMR082	BSCMR145	B_B	erotic	-0.1186390178582618	-0.11920038968732771
Ventral_Attention	BSCMR082	BSCMR145	B_B	horror	0.36696468336346644	0.3849108940937469
Ventral_Attention	BSCMR082	BSCMR145	B_B	neutral	-0.021797746676174033	-0.021801200000626436
Ventral_Attention	BSCMR082	BSCMR146	B_B	erotic	-0.06255286067943096	-0.06263463962927958
Ventral_Attention	BSCMR082	BSCMR146	B_B	horror	-0.0532474812989914	-0.053297891175698865
Ventral_Attention	BSCMR082	BSCMR146	B_B	neutral	0.17524298134674685	0.17707068886268515
Ventral_Attention	BSCMR082	BSCMR148	B_B	erotic	0.024531410416862357	0.024536333114394786
Ventral_Attention	BSCMR082	BSCMR148	B_B	horror	-0.14003746981664897	-0.14096379518224014
Ventral_Attention	BSCMR082	BSCMR148	B_B	neutral	-0.2622052782239838	-0.26847502988667127
Ventral_Attention	BSCMR083	BSCMR085	B_B	erotic	-0.024898909392302455	-0.024904056713946895
Ventral_Attention	BSCMR083	BSCMR085	B_B	horror	0.06482197111801732	0.06491299225771813
Ventral_Attention	BSCMR083	BSCMR085	B_B	neutral	-0.14364820832727643	-0.14464867557450936
Ventral_Attention	BSCMR083	BSCMR086	B_B	erotic	-0.03974539062479876	-0.03976633902952251
Ventral_Attention	BSCMR083	BSCMR086	B_B	horror	0.2452947613941096	0.25040013822031343
Ventral_Attention	BSCMR083	BSCMR086	B_B	neutral	0.07402980463083841	0.07416548901744248
Ventral_Attention	BSCMR083	BSCMR122	B_B	erotic	0.03440063661296474	0.034414216204376555
Ventral_Attention	BSCMR083	BSCMR122	B_B	horror	0.09924769083327646	0.09957549707728772
Ventral_Attention	BSCMR083	BSCMR122	B_B	neutral	0.21536778313763053	0.2187934588479794
Ventral_Attention	BSCMR083	BSCMR125	B_B	erotic	0.0781919613580579	0.07835190326806485
Ventral_Attention	BSCMR083	BSCMR125	B_B	horror	0.19512349800378817	0.1976579763277527
Ventral_Attention	BSCMR083	BSCMR125	B_B	neutral	-0.4404959717826255	-0.47284601535940773
Ventral_Attention	BSCMR083	BSCMR126	B_B	erotic	0.06113317748030913	0.06120950567822725
Ventral_Attention	BSCMR083	BSCMR126	B_B	horror	0.04604302755263303	0.04607560546583922
Ventral_Attention	BSCMR083	BSCMR126	B_B	neutral	0.01430484099988132	0.014305816845633514
Ventral_Attention	BSCMR083	BSCMR127	B_B	erotic	0.19505507745163925	0.1975868486689563
Ventral_Attention	BSCMR083	BSCMR127	B_B	horror	-0.14979905702330856	-0.1509348740095226
Ventral_Attention	BSCMR083	BSCMR127	B_B	neutral	-0.0950888278952221	-0.09537698690684249
Ventral_Attention	BSCMR083	BSCMR128	B_B	erotic	-0.46167573391481503	-0.49943885791001097
Ventral_Attention	BSCMR083	BSCMR128	B_B	horror	0.05628716745100439	0.05634672455670851
Ventral_Attention	BSCMR083	BSCMR128	B_B	neutral	-0.02148499887494131	-0.02148830565307889
Ventral_Attention	BSCMR083	BSCMR129	B_B	erotic	0.06958724907942217	0.06969989931431969
Ventral_Attention	BSCMR083	BSCMR129	B_B	horror	0.0943003020435019	0.09458132627527555
Ventral_Attention	BSCMR083	BSCMR129	B_B	neutral	0.09031460417741805	0.09056137020193616
Ventral_Attention	BSCMR083	BSCMR130	B_B	erotic	-0.22156338383983246	-0.2252996047329078
Ventral_Attention	BSCMR083	BSCMR130	B_B	horror	0.15047853667956035	0.15163002351768126
Ventral_Attention	BSCMR083	BSCMR130	B_B	neutral	-0.0740702932948439	-0.07420620092150537
Ventral_Attention	BSCMR083	BSCMR131	B_B	erotic	-0.14727400230626528	-0.14835285034888807
Ventral_Attention	BSCMR083	BSCMR131	B_B	horror	0.11135069281417498	0.1118143586745412
Ventral_Attention	BSCMR083	BSCMR131	B_B	neutral	0.17484778801269937	0.17666300368739649
Ventral_Attention	BSCMR083	BSCMR132	B_B	erotic	0.10909984253745786	0.10953582408268528
Ventral_Attention	BSCMR083	BSCMR132	B_B	horror	0.2852693298839591	0.2934088920148987
Ventral_Attention	BSCMR083	BSCMR132	B_B	neutral	-0.20767281851058597	-0.21073804087781675
Ventral_Attention	BSCMR083	BSCMR135	B_B	erotic	-0.05215387817039068	-0.05220124214563053
Ventral_Attention	BSCMR083	BSCMR135	B_B	horror	0.2378954986230728	0.24254217551596255
Ventral_Attention	BSCMR083	BSCMR135	B_B	neutral	-0.1590374774428616	-0.1603990414027554
Ventral_Attention	BSCMR083	BSCMR136	B_B	erotic	-0.08131800119158822	-0.0814979573292868
